Time,Rain Rate (mm/hr),Attenuation (dB)
2.33097000,0.14443931,0.66304563
2.33125000,0.14489476,0.66465061
2.33153000,0.14667408,0.60332002
2.33181000,0.14657903,0.59064252
2.33209000,0.14512231,0.39338997
2.33237000,0.14437004,0.40134330
2.33265000,0.14321436,0.64234895
2.33293000,0.14204192,0.85945601
2.33321000,0.14774085,0.58474327
2.33349000,0.15116781,0.43488393
2.33377000,0.15263232,0.61895414
2.33405000,0.15342015,0.41272633
2.33433000,0.15144907,0.57059825
2.33461000,0.14917851,0.58326860
2.33489000,0.14650299,0.52600007
2.33517000,0.14351106,0.38886403
2.33545000,0.14190982,0.55019698
2.33573000,0.14332132,0.74919303
2.33601000,0.14599594,0.36905985
2.33629000,0.14678876,0.73102610
2.33657000,0.14634442,0.49457913
2.33685000,0.14714362,0.78627284
2.33713000,0.14684581,0.94842645
2.33741000,0.14520470,0.63717955
2.33769000,0.14297450,0.38483127
2.33797000,0.14213040,0.17182574
2.33825000,0.14075923,0.56248009
2.33853000,0.13849490,0.43635242
2.33881000,0.13719375,0.54749227
2.33909000,0.14269753,0.48206682
2.33937000,0.14835115,0.44529088
2.33965000,0.14949054,0.63791799
2.33993000,0.14914630,0.38629767
2.34021000,0.14843992,0.47655315
2.34049000,0.14830648,0.26542237
2.34077000,0.15102722,0.42189963
2.34105000,0.15098296,0.47176385
2.34133000,0.15051060,0.19747733
2.34161000,0.15204971,0.83058251
2.34189000,0.15602137,0.78887982
2.34217000,0.15598882,0.41333399
2.34245000,0.15342015,0.77836035
2.34273000,0.15582791,0.77515182
2.34301000,0.15817377,0.64185275
2.34329000,0.15765752,0.76500690
2.34357000,0.15573150,0.50967104
2.34385000,0.15406167,0.28737282
2.34413000,0.15178136,0.60380416
2.34441000,0.15222288,0.45681440
2.34469000,0.15105952,0.32177664
2.34497000,0.14966243,0.62954220
2.34525000,0.14793132,0.45019136
2.34553000,0.14870092,0.59089603
2.34581000,0.15056141,0.59716511
2.34609000,0.15235713,0.11413344
2.34637000,0.15244046,0.42312674
2.34665000,0.15219711,0.33801876
2.34693000,0.15148738,0.53643390
2.34721000,0.15396492,0.37528969
2.34749000,0.15270908,0.21889474
2.34777000,0.15427325,0.31665392
2.34805000,0.15522980,0.67118676
2.34833000,0.15510820,0.38642370
2.34861000,0.15577669,0.31420718
2.34889000,0.15497940,0.30811393
2.34917000,0.15372761,0.61980753
2.34945000,0.15256816,0.40599694
2.34973000,0.15200538,0.42484706
2.35001000,0.15911057,0.11692994
2.35029000,0.16177324,0.36257924
2.35057000,0.16045696,0.30725661
2.35085000,0.15910391,0.33496421
2.35113000,0.15655565,0.62275994
2.35141000,0.15614314,0.42411304
2.35169000,0.16479152,0.18617554
2.35197000,0.17212005,0.39289725
2.35225000,0.17668219,0.25335664
2.35253000,0.18190862,0.38213920
2.35281000,0.18101403,0.32898172
2.35309000,0.17730633,0.32433827
2.35337000,0.17382225,0.40391075
2.35365000,0.17277967,0.34779053
2.35393000,0.17486702,0.50537154
2.35421000,0.17413979,0.51924906
2.35449000,0.17684812,0.50121050
2.35477000,0.17390828,0.78195145
2.35505000,0.17034321,0.37528969
2.35533000,0.17001449,0.35487506
2.35561000,0.16801353,0.20600168
2.35589000,0.16414626,0.39179723
2.35617000,0.16339740,0.52968089
2.35645000,0.16191614,0.36025521
2.35673000,0.16247465,0.50783162
2.35701000,0.16240953,0.24763915
2.35729000,0.16181824,0.30396472
2.35757000,0.16595967,0.38519787
2.35785000,0.16434826,0.41945700
2.35813000,0.16151367,0.66403863
2.35841000,0.15996440,0.44493514
2.35869000,0.15856152,0.21451672
2.35897000,0.15794824,0.29128012
2.35925000,0.15933044,0.31519043
2.35953000,0.16369062,0.47973489
2.35981000,0.16253308,0.49101686
2.36009000,0.16666544,0.50844092
2.36037000,0.16565934,0.36611709
2.36065000,0.16521551,0.64493394
2.36093000,0.16393152,0.61746653
2.36121000,0.16350163,0.45975327
2.36149000,0.16323529,0.08695321
2.36177000,0.16006810,0.61291182
2.36205000,0.15679398,0.53262583
2.36233000,0.15393308,0.60110690
2.36261000,0.15564173,0.53742337
2.36289000,0.15603403,0.42864353
2.36317000,0.15455586,0.48562818
2.36345000,0.15509496,0.44762053
2.36373000,0.15407429,0.53889613
2.36401000,0.15566101,0.35891582
2.36429000,0.15596291,0.50610725
2.36457000,0.15543574,0.57035641
2.36485000,0.15343936,0.38164664
2.36513000,0.15640726,0.32886734
2.36541000,0.15687726,0.45424309
2.36569000,0.16639112,0.45914481
2.36597000,0.17749853,0.54885035
2.36625000,0.18177530,0.32665992
2.36653000,0.18599036,0.61464139
2.36681000,0.19143430,0.58904087
2.36709000,0.18907479,0.42386073
2.36737000,0.18565426,0.38397208
2.36765000,0.18273790,0.23131352
2.36793000,0.18204259,0.46294498
2.36821000,0.18168143,0.67179886
2.36849000,0.18007373,0.56961937
2.36877000,0.18122788,0.44541712
2.36905000,0.18357505,0.34034131
2.36933000,0.18228994,0.44811403
2.36961000,0.18134108,0.62904617
2.36989000,0.18097402,0.42386073
2.37017000,0.18182850,0.57330472
2.37045000,0.18287203,0.55216521
2.37073000,0.18080024,0.41615457
2.37101000,0.17720683,0.85090064
2.37129000,0.17882173,0.47605926
2.37157000,0.17652313,0.43304840
2.37185000,0.17481434,0.36391877
2.37213000,0.17158628,0.62448999
2.37241000,0.16943007,0.55584875
2.37269000,0.16665870,0.55965932
2.37297000,0.16329379,0.43622622
2.37325000,0.15933710,0.51617875
2.37353000,0.15611782,0.54540921
2.37381000,0.15510820,0.54073716
2.37409000,0.15250400,0.36086196
2.37437000,0.15256156,0.62314054
2.37465000,0.15171728,0.45485147
2.37493000,0.15041498,0.76315426
2.37521000,0.14793787,0.50034847
2.37549000,0.14579952,0.71250995
2.37577000,0.14821773,0.56089122
2.37605000,0.15210124,0.55769067
2.37633000,0.15235054,0.47593292
2.37661000,0.15030622,0.62620858
2.37689000,0.14788072,0.69104505
2.37717000,0.14825585,0.52697775
2.37745000,0.14973227,0.48292840
2.37773000,0.14942669,0.17219010
2.37801000,0.14756948,0.62744279
2.37829000,0.14631295,0.39963559
2.37857000,0.15173046,0.63791799
2.37885000,0.15298441,0.39314934
2.37913000,0.15566101,0.41235945
2.37941000,0.15830320,0.56297519
2.37969000,0.15935649,0.51630524
2.37997000,0.15838667,0.53913776
2.38025000,0.15626554,0.33093764
2.38053000,0.15492163,0.27907982
2.38081000,0.15712899,0.50488875
2.38109000,0.16161092,0.48072278
2.38137000,0.16726712,0.39143057
2.38165000,0.16805280,0.44284664
2.38193000,0.17030381,0.52624161
2.38221000,0.18203571,0.43928959
2.38249000,0.18991931,0.42692302
2.38277000,0.19240983,0.35181904
2.38305000,0.19189493,0.48439889
2.38333000,0.19432466,0.53889613
2.38361000,0.20731786,0.60516440
2.38389000,0.22459708,0.33668021
2.38417000,0.22696935,0.37223189
2.38445000,0.22305094,0.65307094
2.38473000,0.21972006,0.62941531
2.38501000,0.22125317,0.56973453
2.38529000,0.22349522,0.73535293
2.38557000,0.22088725,0.34193172
2.38585000,0.22257783,0.30018171
2.38613000,0.23437657,0.40843863
2.38641000,0.23720031,0.33692046
2.38669000,0.23575837,0.21537176
2.38697000,0.23321122,0.37834775
2.38725000,0.23075733,0.41248556
2.38753000,0.22474609,0.24032533
2.38781000,0.21910225,0.35671795
2.38809000,0.22758594,0.37285030
2.38837000,0.23022302,0.27383774
2.38865000,0.24373017,0.47998760
2.38893000,0.24125254,0.36343791
2.38921000,0.24242920,0.15809648
2.38949000,0.24875905,0.39326393
2.38977000,0.26102188,0.39694239
2.39005000,0.26015869,0.26127823
2.39033000,0.25392735,0.25067467
2.39061000,0.24666586,0.39375666
2.39089000,0.24356413,0.41235945
2.39117000,0.23537177,0.52169860
2.39145000,0.23395445,0.31128046
2.39173000,0.22804736,0.29236556
2.39201000,0.24801012,0.30444477
2.39229000,0.26542485,0.51568431
2.39257000,0.26969323,0.47556538
2.39285000,0.26952149,0.45901853
2.39313000,0.26090365,0.57490567
2.39341000,0.27494066,0.31641382
2.39369000,0.29180392,0.26372127
2.39397000,0.28331500,0.30822824
2.39425000,0.27508323,0.29115444
2.39453000,0.28070871,0.41639536
2.39481000,0.27944253,0.27785774
2.39509000,0.27575844,0.28103295
2.39537000,0.28398845,0.21378710
2.39565000,0.29298739,0.53078521
2.39593000,0.28631597,0.49445272
2.39621000,0.31188200,0.48526054
2.39649000,0.31113402,0.67772410
2.39677000,0.30282920,0.40378467
2.39705000,0.31103263,0.53164799
2.39733000,0.32181258,0.50893526
2.39761000,0.31889719,0.79542709
2.39789000,0.30466816,0.72708151
2.39817000,0.29004219,0.57317803
2.39845000,0.27572822,0.60824241
2.39873000,0.26127291,0.22254351
2.39901000,0.25203368,0.42949234
2.39929000,0.24778468,0.48083765
2.39957000,0.24403453,0.63544889
2.39985000,0.24694134,0.66243367
2.40013000,0.25424222,0.62227554
2.40041000,0.25909762,0.56678652
2.40069000,0.25897206,0.82996769
2.40097000,0.26806930,0.65307094
2.40125000,0.27744829,0.37737418
2.40153000,0.26633770,0.37443073
2.40181000,0.25737585,0.49101686
2.40209000,0.24659309,0.62043028
2.40237000,0.23984677,0.40097654
2.40265000,0.23644678,0.44529088
2.40293000,0.25148568,0.59064252
2.40321000,0.24352077,0.57896018
2.40349000,0.23904029,0.72497636
2.40377000,0.23202613,0.52046806
2.40405000,0.22478120,0.55302851
2.40433000,0.23254690,0.26554796
2.40461000,0.25928185,0.49494687
2.40489000,0.25424977,0.39143057
2.40517000,0.24802442,0.44824027
2.40545000,0.23834301,0.62965755
2.40573000,0.24484513,0.65072776
2.40601000,0.24028607,0.61635951
2.40629000,0.24559197,0.54073716
2.40657000,0.24742859,0.69263973
2.40685000,0.25756660,0.73856947
2.40713000,0.27090122,0.76698702
2.40741000,0.27359967,0.74684354
2.40769000,0.27738069,0.78738513
2.40797000,0.28746268,1.00985900
2.40825000,0.28016615,0.93054274
2.40853000,0.27061043,0.87507451
2.40881000,0.29714686,0.69363356
2.40909000,0.29199486,0.88375178
2.40937000,0.27935927,0.54147360
2.40965000,0.29655596,0.62991134
2.40993000,0.31804184,0.47446278
2.41021000,0.30456019,0.74338324
2.41049000,0.30711631,1.04957630
2.41077000,0.31705439,0.61956535
2.41105000,0.32105716,0.59014704
2.41133000,0.32551896,0.72436335
2.41161000,0.34303701,0.83900543
2.41189000,0.34654502,1.20339310
2.41217000,0.36795365,0.88784140
2.41245000,0.41332630,0.55916427
2.41273000,0.43406649,0.90049657
2.41301000,0.46160290,0.70819744
2.41329000,0.45538359,0.39338997
2.41357000,0.47926844,0.35316960
2.41385000,0.47693037,0.66638269
2.41413000,0.49020092,0.89516203
2.41441000,0.48115970,0.70868300
2.41469000,0.48799842,0.76080385
2.41497000,0.50689321,0.77156140
2.41525000,0.54875324,0.87767631
2.41553000,0.58746785,0.57871828
2.41581000,0.61453209,0.81448467
2.41609000,0.59078479,0.88895683
2.41637000,0.59345717,0.53030207
2.41665000,0.59684503,0.53103829
2.41693000,0.60195993,0.63754877
2.41721000,0.61174638,0.35280334
2.41749000,0.59444953,0.50795808
2.41777000,0.55597051,0.58818822
2.41805000,0.56547478,0.60503759
2.41833000,0.57531729,0.52084756
2.41861000,0.59646439,0.61796239
2.41889000,0.60978971,0.50022204
2.41917000,0.64936633,0.33679462
2.41945000,0.66767896,0.38091352
2.41973000,0.65065484,0.70622056
2.42001000,0.69068918,0.51028037
2.42029000,0.72732119,0.62559726
2.42057000,0.74073901,0.62941531
2.42085000,0.76884764,0.53680207
2.42113000,0.74481590,0.37602268
2.42141000,0.71874823,0.53643390
2.42169000,0.72486497,0.53950596
2.42197000,0.68632875,0.70596624
2.42225000,0.72603958,0.93028682
2.42253000,0.73540458,0.77193201
2.42281000,0.72515781,0.76031758
2.42309000,0.74309977,0.76254059
2.42337000,0.75389035,0.65651097
2.42365000,0.76845058,0.95712134
2.42393000,0.80491993,0.92829772
2.42421000,0.83115568,0.90224006
2.42449000,0.87525710,0.74967915
2.42477000,0.90937496,0.71324995
2.42505000,0.95702583,0.49568236
2.42533000,0.94581703,0.47508299
2.42561000,0.91880810,0.74708658
2.42589000,0.90208259,0.59605872
2.42617000,0.88350609,0.66514713
2.42645000,0.88513875,0.81201496
2.42673000,0.90686503,0.69400336
2.42701000,0.88437910,0.60098011
2.42729000,0.88779477,0.74771156
2.42757000,0.87833138,0.59507913
2.42785000,0.83378998,1.03175940
2.42813000,0.82352346,0.79431455
2.42841000,0.83056912,0.66489310
2.42869000,0.81633678,0.74190201
2.42897000,0.80699661,0.74573250
2.42925000,0.85333345,0.49470554
2.42953000,0.87640945,0.52476938
2.42981000,0.89956895,0.73387203
2.43009000,0.88454907,0.76217008
2.43037000,0.88238400,0.70066047
2.43065000,0.90208259,0.27274146
2.43093000,0.89443695,0.38287234
2.43121000,0.85107664,0.37431620
2.43149000,0.86107330,0.34290430
2.43177000,0.90743806,0.37504918
2.43205000,0.85449733,0.46074060
2.43233000,0.81497461,0.32923335
2.43261000,0.81608362,0.42349373
2.43289000,0.78519581,0.43317459
2.43317000,0.77288710,0.40831253
2.43345000,0.78869374,0.41063974
2.43373000,0.74374574,0.51003893
2.43401000,0.70517405,0.73115335
2.43429000,0.68880633,1.00251520
2.43457000,0.66071976,1.02491260
2.43485000,0.64330158,0.67279211
2.43513000,0.63880739,0.45901853
2.43541000,0.62042424,0.48991378
2.43569000,0.60254615,0.73078317
2.43597000,0.57392384,0.71955213
2.43625000,0.60964248,0.78949394
2.43653000,0.61406886,0.63458359
2.43681000,0.60360280,0.83429485
2.43709000,0.62276919,0.75969239
2.43737000,0.63938713,0.72708151
2.43765000,0.65294109,0.53299396
2.43793000,0.65273999,0.52710428
2.43821000,0.63853773,0.72114809
2.43849000,0.66095309,0.64284516
2.43877000,0.68732592,0.86527297
2.43905000,0.71368362,0.94320122
2.43933000,0.78324862,0.93389308
2.43961000,0.79429409,0.94569155
2.43989000,0.77516809,0.63877183
2.44017000,0.76048411,0.78441910
2.44045000,0.79883206,0.95935650
2.44073000,0.80716054,0.74697085
2.44101000,0.83162008,0.68746304
2.44129000,0.80181905,0.57834967
2.44157000,0.86627491,0.51138408
2.44185000,0.91395536,0.77378510
2.44213000,0.89236462,0.62978444
2.44241000,0.88014152,0.82191801
2.44269000,0.85314390,0.33777850
2.44297000,0.91153177,0.52329721
2.44325000,0.90087090,0.80793394
2.44353000,0.89447110,0.79444203
2.44381000,0.91736974,0.83280987
2.44409000,0.91415018,0.91799334
2.44437000,0.86150008,0.84817310
2.44465000,0.92000671,0.84308998
2.44493000,0.93321197,0.88932865
2.44521000,0.91044183,0.59200226
2.44549000,0.91541420,0.67390088
2.44577000,0.93855999,0.90583190
2.44605000,0.92503447,0.70387389
2.44633000,0.92088205,0.86415827
2.44661000,0.91526558,0.63840260
2.44689000,0.94288362,0.79951829
2.44717000,0.99113831,0.87147410
2.44745000,0.97733712,0.79097714
2.44773000,0.92858231,0.70177011
2.44801000,0.88681833,0.77600895
2.44829000,0.93441697,0.60479552
2.44857000,0.96313152,0.78504472
2.44885000,0.97903711,0.83579149
2.44913000,0.97278499,0.99429885
2.44941000,0.96432879,0.88449532
2.44969000,0.93564650,0.65392514
2.44997000,0.92648953,0.49114326
2.45025000,0.92695167,0.62818103
2.45053000,0.87954151,0.46845652
2.45081000,0.87716637,0.81720966
2.45109000,0.86371202,0.69067528
2.45137000,0.83851502,0.73819920
2.45165000,0.83149879,0.96358274
2.45193000,0.84797371,0.78343434
2.45221000,0.83959282,0.84718659
2.45249000,0.80451569,0.58879890
2.45277000,0.78014837,0.52158359
2.45305000,0.78114146,0.64751911
2.45333000,0.78386540,0.70893735
2.45361000,0.83103338,0.78355019
2.45389000,0.82340161,0.76389530
2.45417000,0.81619373,0.62830792
2.45445000,0.78378943,0.53004900
2.45473000,0.79667598,0.84830077
2.45501000,0.80193965,0.84011935
2.45529000,0.81421676,0.45681440
2.45557000,0.80176489,0.40134330
2.45585000,0.79533799,0.57859157
2.45613000,0.77499665,0.56814534
2.45641000,0.77722554,0.59335052
2.45669000,0.79393572,0.62583948
2.45697000,0.77940437,0.75561730
2.45725000,0.77024351,0.92519214
2.45753000,0.74798815,0.49028147
2.45781000,0.73311746,0.54885035
2.45809000,0.73720975,0.82984009
2.45837000,0.76480539,0.82798410
2.45865000,0.74602475,0.92868157
2.45893000,0.74046455,0.80966136
2.45921000,0.70546479,0.73634794
2.45949000,0.74423310,0.89714932
2.45977000,0.75344344,0.78738513
2.46005000,0.75561708,0.84420402
2.46033000,0.72442382,0.62805414
2.46061000,0.69431773,0.43378260
2.46089000,0.71133890,0.65442152
2.46117000,0.73287469,0.63028048
2.46145000,0.72976978,0.85139974
2.46173000,0.69277099,0.65331335
2.46201000,0.67450332,0.65541428
2.46229000,0.71042310,0.62141057
2.46257000,0.68644230,0.70511079
2.46285000,0.68708909,0.80904690
2.46313000,0.66677460,0.69116060
2.46341000,0.63948737,0.47986125
2.46369000,0.64486650,0.60983340
2.46397000,0.64586012,0.54725058
2.46425000,0.64075814,0.40220292
2.46453000,0.64696439,0.42704919
2.46481000,0.64653257,0.73362908
2.46509000,0.62825424,0.81448467
2.46537000,0.61658220,0.79703801
2.46565000,0.60083571,0.89429045
2.46593000,0.57734669,0.36770867
2.46621000,0.54170261,0.58363726
2.46649000,0.51120489,0.61291182
2.46677000,0.48654081,0.64037572
2.46705000,0.48902197,0.50660156
2.46733000,0.49129924,0.52476938
2.46761000,0.48614340,0.70300693
2.46789000,0.46410091,0.64246435
2.46817000,0.48922150,0.50672801
2.46845000,0.47570064,0.35097210
2.46873000,0.48822496,0.68080839
2.46901000,0.48584435,0.70633617
2.46929000,0.47265219,0.90657589
2.46957000,0.45825968,0.78095517
2.46985000,0.43999096,0.87258903
2.47013000,0.43760852,0.57035641
2.47041000,0.42163742,0.83566387
2.47069000,0.44759385,0.75265389
2.47097000,0.46276722,0.63779107
2.47125000,0.49500785,0.71361995
2.47153000,0.49264358,0.40268431
2.47181000,0.49327962,0.92271485
2.47209000,0.50239233,0.71115717
2.47237000,0.48895914,0.68474789
2.47265000,0.46806660,0.88462311
2.47293000,0.45030259,0.68018458
2.47321000,0.43869008,0.60590218
2.47349000,0.46008560,0.88746960
2.47377000,0.45624989,0.84308998
2.47405000,0.45675454,0.41602844
2.47433000,0.45315836,0.47324537
2.47461000,0.45062014,0.68179034
2.47489000,0.45162443,0.69770160
2.47517000,0.46383423,0.76513428
2.47545000,0.47840466,0.57724387
2.47573000,0.49405314,0.75302430
2.47601000,0.49402587,0.86304360
2.47629000,0.48451596,0.68105099
2.47657000,0.46849468,0.60048448
2.47685000,0.47468708,1.00337770
2.47713000,0.45553428,0.85709931
2.47741000,0.43246753,0.48206682
2.47769000,0.44252624,0.78738513
2.47797000,0.44989773,0.50452090
2.47825000,0.44315592,0.39877603
2.47853000,0.45171194,0.59692308
2.47881000,0.44158147,0.34779053
2.47909000,0.42011478,0.59814475
2.47937000,0.41692177,0.69795587
2.47965000,0.41317259,0.93363714
2.47993000,0.40330786,0.45203926
2.48021000,0.38128305,0.52476938
2.48049000,0.38468123,0.22096993
2.48077000,0.38932929,0.56518594
2.48105000,0.37617871,0.70411664
2.48133000,0.38488990,0.70696043
2.48161000,0.37810161,0.53054364
2.48189000,0.38343081,0.55720715
2.48217000,0.37664264,0.90645964
2.48245000,0.36796212,0.84433168
2.48273000,0.37165878,0.57687527
2.48301000,0.37285531,0.74906571
2.48329000,0.38154877,0.57612658
2.48357000,0.36983785,0.48832816
2.48385000,0.37507008,0.68314200
2.48413000,0.38439760,0.70250989
2.48441000,0.36820008,1.01620150
2.48469000,0.38749633,1.11241900
2.48497000,0.39092156,0.94556354
2.48525000,0.39676592,0.71596726
2.48553000,0.41125118,0.67870596
2.48581000,0.41591920,0.85932830
2.48609000,0.39955896,0.68795988
2.48637000,0.38653477,0.45215404
2.48665000,0.38710315,0.58412114
2.48693000,0.37163406,0.67205295
2.48721000,0.37192302,0.49175227
2.48749000,0.38277295,0.63902568
2.48777000,0.38937950,0.64641116
2.48805000,0.40196120,0.64124116
2.48833000,0.40560792,0.62190648
2.48861000,0.39501349,0.55916427
2.48889000,0.37739712,0.75178575
2.48917000,0.37674196,0.48415764
2.48945000,0.37485468,0.36538430
2.48973000,0.39125709,0.65196281
2.49001000,0.41268595,0.30433047
2.49029000,0.40172409,0.46612549
2.49057000,0.41164369,0.62707368
2.49085000,0.40270695,0.49703845
2.49113000,0.43743461,0.58301515
2.49141000,0.48750051,0.51224638
2.49169000,0.50660858,0.72003785
2.49197000,0.53743901,0.58363726
2.49225000,0.56114351,0.43218803
2.49253000,0.56599030,0.46907662
2.49281000,0.57862768,0.78108260
2.49309000,0.66563766,0.62572414
2.49337000,0.76323191,0.65380971
2.49365000,0.82194710,0.66033233
2.49393000,0.86439720,0.75561730
2.49421000,0.91481655,0.76908306
2.49449000,0.94073224,0.91216789
2.49477000,0.95216195,0.50292314
2.49505000,0.98504472,0.69350644
2.49533000,1.02873060,0.76241323
